0,1,2,3,4,5
"Table 1  Sequential clinical findings. Western immunoblot (WB), PCR, Bartonella alpha Proteobacteria growth medium",,,,,
(BAPGM) blood culture/PCR/DNA sequencing results and post-treatment Western blot antibody titration titers for three,,,,,
febrile Bartonella henselae-infected kittens,,,,,
,Date,Clinical findings,Bartonella WB and,Blood PCR,BAPGM culture
,,,titration titers,,PCR
Case 1,3 September 2012,"Temperature 39.8°C,",Negative,Negative,Negative
,,lethargy,,,
,5 September 2012,,,Negative,Negative
,7 September 2012,,,Negative,Negative
,11 October 2012,"Temperature 40.8°C,",Negative,Bh*,Bh*
,,lethargy,,Bh*,
,,Azithromycin 10 mg/kg,,,
,,for 21 days,,,
,12 November 2012,,"1:256,000",,
,12 May 2013,Titration testing,"1:16,000 (16-fold decrease)",,
,28 August 2014,Follow-up,ND,Negative,Bh†
,,testing,,,
,30 August 2014,,ND,Negative,Negative
,1 September 2014,,"1:16,000",Negative,Negative
,,,(no change),,
Case 2,21 August 2012,Presurgery,"1:512,000",,
,3 September 2012,"40.0°C, lethargy",ND,Bh*,Bh*
,5 September 2012,,ND,Bh*,Bh*
,7 September 2012,Azithromycin,ND,Bh*,Bh*
,,10 mg/kg for 21 days,,,
,2 March 2013,"39.8°C, lethargy anorexia","1:512,000",Bh*,Bh*
,,Pradofloxacin 7.5 mg/kg,(no change),Bh*,
,,x 21 days,,,
,5 September 2013,Titration testing,"1:64,000",,
,,,(eight-fold decrease),,
,30 May 2014,Killed by dogs and lost,,,
,,to follow-up,,,
Case 3,23 August 2012,"37.7°C, lethargy","1:64,000",Bh*,Bh*
,,anorexia neutropenia,,,
,,Azithromycin 10 mg/kg,,,
,,for 21 days,,,
,7 May 2013,Titration testing,"1:8,000",,
,,,(eight-fold decrease),,
,28 August 2014,Follow-up,ND,Bh*,Bh*
,,BAPGM triple blood,,,
,,draw and titration testing,,,
,30 August 2014,,ND,Bh*,Bh*
,1 September 2014,,"1:32,000",Negative,Bh*
,,,(four-fold decrease),,
